userId,movieId,rating
211,3232,2.5
211,3771,2.0
211,3855,4.0
211,3874,3.5
211,4640,1.0
211,4801,4.0
211,5270,4.0
211,5851,4.0
211,5886,5.0
211,5918,4.0
211,5986,3.5
211,6171,3.5
211,6328,4.0
211,6331,3.5
211,6332,4.0
211,6347,4.5
211,6359,4.0
211,6535,4.0
211,6610,4.0
211,6639,3.5
211,6677,4.5
211,6711,4.5
211,6744,4.0
211,6798,5.0
211,6887,4.0
211,7019,4.0
211,7044,4.0
211,7061,4.0
211,7091,2.5
211,7155,4.0
211,7215,4.0
211,7259,2.0
211,7325,3.5
211,7356,4.0
211,7373,4.5
211,7396,4.5
211,7485,2.0
211,7563,2.0
211,7621,4.0
211,7694,5.0
211,7703,3.5
211,7720,4.0
211,7768,4.0
211,7769,5.0
211,7771,4.0
211,7928,4.5
212,225,2.5
212,255,3.0
212,258,3.5
212,278,4.5
212,315,3.5
212,323,3.0
212,419,3.0
212,475,3.0
212,508,4.0
212,511,3.5
212,521,3.0
212,603,3.0
212,614,3.0
212,616,2.0
212,707,4.0
212,810,3.0
212,821,4.5
212,864,4.0
212,899,3.5
212,901,4.0
212,903,3.5
212,908,4.0
212,909,3.5
212,912,3.5
212,922,4.0
212,940,4.0
212,958,4.0
212,965,2.5
212,991,4.0
212,1036,1.5
212,1068,3.0
212,1285,2.5
212,1299,3.0
212,1432,3.5
212,1446,3.0
212,1481,4.0
212,1504,2.5
212,1518,3.5
212,1544,4.0
212,1705,3.5
212,1940,3.0
212,2039,3.0
212,2098,4.0
212,2146,3.5
212,2196,2.5
212,2227,4.5
212,2261,4.0
212,2441,4.0
212,2675,3.0
212,2892,4.5
212,2893,4.0
212,2946,3.5
212,2960,3.5
212,2997,4.0
212,3001,4.5
212,3011,3.5
212,3195,4.0
212,3575,3.5
212,3629,4.0
212,3639,3.0
212,3746,3.5
212,3985,4.0
212,4026,4.0
212,4075,3.0
212,4138,3.0
212,4152,4.0
212,4349,4.0
212,4357,4.0
212,4361,3.5
212,4428,3.5
212,4446,3.0
212,4609,3.5
212,4616,3.5
212,4801,3.5
212,5162,3.0
212,5174,4.0
212,5264,3.5
212,5270,3.0
212,5310,3.0
212,5336,4.0
212,5372,2.5
212,5375,3.0
212,5377,3.0
212,5383,3.5
212,5547,4.0
212,5696,4.5
212,5733,4.0
212,5739,3.0
212,5792,4.0
212,5851,4.0
212,5873,4.0
212,5918,4.0
212,6152,4.0
212,6209,3.5
212,6243,4.0
212,6259,4.0
212,6311,2.5
212,6312,4.5
212,6406,3.0
212,6423,4.5
212,6429,4.0
212,6434,3.5
212,6447,4.0
212,6482,3.0
212,6489,3.0
212,6509,4.5
212,6531,4.0
212,6535,3.0
212,6538,3.5
212,6557,4.0
212,6581,3.5
212,6639,3.5
212,6669,3.0
212,6677,3.5
212,6697,4.0
212,6711,3.5
212,6744,3.0
212,6747,3.0
212,6761,4.0
212,6773,4.0
212,6818,2.5
212,6910,3.0
212,6923,4.0
212,6945,3.5
212,6993,4.0
212,7011,4.0
212,7015,3.5
212,7040,3.0
212,7044,3.0
212,7079,3.5
212,7155,4.0
212,7181,4.5
212,7199,4.0
212,7213,3.0
212,7215,3.5
212,7281,3.0
212,7303,2.5
212,7307,3.5
212,7325,3.0
212,7331,4.0
212,7372,4.0
212,7373,3.5
212,7396,4.5
212,7414,4.0
212,7425,4.0
212,7457,4.0
212,7466,4.0
212,7500,4.0
212,7501,3.5
212,7563,2.5
212,7581,3.5
212,7600,3.0
212,7617,4.0
212,7622,4.0
212,7645,3.5
212,7694,4.0
212,7720,2.5
212,7768,2.5
212,7769,3.5
212,7777,4.0
212,7811,4.0
212,7846,4.0
212,7859,4.0
212,7895,4.5
212,7956,4.0
212,7977,3.5
212,7989,4.0
212,8006,4.0
212,8027,4.0
212,8040,4.0
212,8054,3.5
212,8064,4.5
212,8151,2.5
212,8180,4.0
212,8182,4.0
212,8200,2.5
212,8203,3.5
212,8205,2.5
212,8206,2.5
212,8236,3.5
212,8256,4.5
212,8288,4.0
212,8292,3.5
212,8320,3.5
212,8358,3.5
212,8373,4.0
212,8377,4.0
212,8396,3.0
212,8439,3.0
212,8450,3.5
212,8453,3.0
212,8467,4.5
212,8476,4.0
212,8500,3.0
212,8514,2.0
212,8538,4.0
212,8547,4.0
212,8570,3.0
212,8637,4.0
212,8682,3.5
212,8684,3.5
212,8687,4.0
212,8688,3.5
212,8692,3.5
212,8693,3.0
212,8695,4.5
212,8696,4.0
212,8697,3.0
212,8698,4.0
212,8700,4.0
212,8746,3.0
212,8758,3.5
212,8880,4.0
212,8907,4.5
212,8923,2.0
212,8975,3.5
212,9025,3.5
212,9088,4.0
212,9129,3.5
212,9194,3.0
212,9222,3.0
212,9224,3.0
212,9236,4.5
212,9258,4.0
212,9275,3.5
212,9311,2.5
212,9363,3.5
212,9370,4.0
212,9386,4.5
212,9431,4.0
212,9434,4.0
212,9463,2.5
212,9464,4.5
212,9465,3.0
212,9470,4.0
212,9497,4.5
212,9522,4.5
212,9581,4.5
212,9582,3.5
212,9585,4.0
212,9603,3.0
212,9619,5.0
212,9637,4.0
212,9648,4.0
212,9657,4.5
212,9674,4.0
212,9684,5.0
212,9716,4.5
213,1,3.5
213,350,2.5
213,508,5.0
213,660,4.0
213,691,4.0
213,695,3.5
213,794,4.0
213,901,4.0
213,906,4.0
213,916,4.5
213,935,4.0
213,940,4.0
213,991,4.0
213,1053,3.5
213,1054,4.0
213,1268,4.0
213,1292,4.0
213,1402,4.0
213,1432,4.5
213,1577,3.5
213,1619,3.5
213,1663,3.5
213,1803,4.5
213,1810,3.5
213,1811,4.5
213,2104,4.0
213,2148,3.0
213,2265,4.0
213,2356,3.5
213,2469,4.0
213,2548,4.0
213,2559,4.0
213,2606,4.0
213,2986,3.5
213,3080,4.0
213,3195,4.5
213,3233,3.0
213,3358,3.0
213,3639,4.0
213,3747,4.5
213,3855,4.5
213,3856,3.0
213,3902,4.0
213,3921,4.0
213,4138,4.0
213,4198,4.0
213,4426,3.5
213,4428,4.0
213,4797,5.0
213,4801,4.5
213,5161,5.0
213,5329,4.0
213,5372,3.0
213,6040,2.5
213,6130,3.5
213,6245,4.0
213,6306,3.5
213,6335,2.5
213,6359,4.0
213,6434,3.5
213,6447,3.5
213,6484,3.5
213,6487,3.0
213,6517,3.0
213,6519,4.0
213,6522,3.5
213,6578,3.5
213,6663,3.0
213,6685,3.5
213,6711,4.5
213,6755,3.5
213,6930,4.5
213,7065,3.5
213,7076,4.5
213,7079,2.5
213,7091,4.0
213,7199,4.0
213,7307,4.5
213,7356,4.5
213,7382,3.5
213,7412,3.5
213,7580,4.5
213,7632,4.0
213,7691,4.5
214,1,3.0
214,17,3.0
214,25,2.0
214,56,3.0
214,60,3.0
214,76,3.0
214,93,3.0
214,117,2.0
214,534,3.0
214,547,3.0
214,552,3.0
214,585,3.0
214,595,2.0
214,599,3.0
214,616,3.0
214,623,2.0
214,631,3.0
214,810,4.0
214,816,3.0
214,1045,3.0
214,1050,3.0
214,1086,3.0
215,47,5.0
215,118,4.5
215,153,3.0
215,191,3.5
215,225,4.5
215,258,3.5
215,278,5.0
215,315,3.5
215,462,4.5
215,511,3.0
215,521,3.5
215,614,3.0
215,695,4.5
215,812,3.5
215,829,3.0
215,831,1.5
215,861,3.5
215,879,5.0
215,899,4.5
215,900,4.5
215,901,4.0
215,903,2.5
215,906,4.0
215,908,4.0
215,910,5.0
215,927,5.0
215,934,4.0
215,946,4.5
215,947,4.5
215,957,4.0
215,959,4.5
215,968,5.0
215,971,3.5
215,991,3.5
215,996,5.0
215,1036,0.5
215,1132,3.0
215,1147,3.0
215,1151,2.0
215,1219,4.0
215,1232,3.0
215,1285,4.5
215,1320,4.5
215,1446,5.0
215,1476,3.0
215,1481,4.5
215,1504,3.0
215,1577,4.0
215,1603,4.5
215,1604,4.0
215,1672,4.5
215,1731,5.0
215,1867,2.5
215,1918,4.0
215,2016,5.0
215,2021,4.5
215,2079,4.5
215,2146,4.0
215,2193,3.5
215,2196,4.5
215,2227,4.5
215,2303,4.5
215,2373,4.0
215,2417,4.5
215,2440,4.0
215,2580,4.5
215,3004,4.5
215,3142,4.0
215,3318,2.5
215,3394,4.0
215,3399,3.0
215,3563,4.0
215,3615,4.0
215,3623,4.5
215,3639,4.0
215,4004,2.5
215,4059,5.0
215,4138,4.0
215,4228,5.0
215,4362,3.0
215,4428,4.0
215,4645,4.0
215,4801,4.0
215,4910,3.5
215,4980,2.5
215,5303,4.5
215,5735,4.0
215,6347,4.0
215,6568,3.0
215,6601,3.5
215,6613,5.0
215,6614,4.0
215,6683,4.0
215,6804,5.0
215,6886,4.5
215,6905,3.5
215,7019,4.0
215,7189,2.0
216,1,3.0
216,21,3.0
216,33,5.0
216,36,3.0
216,45,2.0
216,93,2.0
216,109,5.0
216,323,3.0
216,385,3.0
216,410,3.0
216,435,4.0
216,450,3.0
216,484,3.0
216,507,4.0
216,512,4.0
216,513,5.0
216,528,4.0
216,547,2.0
216,559,2.0
216,577,2.0
216,681,5.0
216,688,4.0
216,692,4.0
216,693,4.0
216,696,4.0
216,699,4.0
216,704,4.0
216,705,5.0
216,709,4.0
216,710,5.0
216,712,5.0
216,715,5.0
216,726,3.0
216,732,5.0
216,736,4.0
216,786,4.0
216,790,4.0
216,818,3.0
216,820,5.0
216,821,3.0
216,822,4.0
216,855,3.0
216,864,5.0
216,878,4.0
216,879,4.0
216,885,4.0
216,900,3.0
216,901,5.0
216,922,3.0
216,931,5.0
216,939,5.0
216,944,4.0
216,952,4.0
216,956,3.0
216,965,4.0
216,967,5.0
216,969,4.0
216,973,3.0
216,978,4.0
216,982,4.0
216,988,5.0
216,992,3.0
216,1003,5.0
216,1006,3.0
216,1075,4.0
216,1219,5.0
216,1233,5.0
216,1405,4.0
216,1426,4.0
216,1443,3.0
216,1444,2.0
216,1446,2.0
216,1494,4.0
216,1530,5.0
216,1546,4.0
216,1551,4.0
216,1572,2.0
216,1600,2.0
216,1603,3.0
216,1609,3.0
216,1629,2.0
216,1641,4.0
216,1656,4.0
216,1665,5.0
216,1668,4.0
216,1672,3.0
216,1703,4.0
216,1712,5.0
216,1728,2.0
216,1752,2.0
216,1764,3.0
216,1797,5.0
216,1961,4.0
216,2029,4.0
216,2039,3.0
216,2072,3.0
216,2078,2.0
216,2095,3.0
216,2098,5.0
216,2145,4.0
216,2146,5.0
216,2151,5.0
216,2193,5.0
216,2196,2.0
216,2200,5.0
216,2202,3.0
216,2210,3.0
216,2218,4.0
216,2239,4.0
216,2251,3.0
216,2260,3.0
216,2289,3.0
216,2310,4.0
216,2315,3.0
216,2319,4.0
216,2347,3.0
216,2383,3.0
216,2392,3.0
216,2411,4.0
216,2417,4.0
216,2441,3.0
216,2476,4.0
216,2478,4.0
216,2515,4.0
216,2516,4.0
216,2556,5.0
216,2557,4.0
216,2569,5.0
216,2606,5.0
216,2620,5.0
216,2623,5.0
216,2633,2.0
216,2647,5.0
216,2658,3.0
216,2675,4.0
216,2702,4.0
216,2734,3.0
216,2748,5.0
216,2811,4.0
216,2837,4.0
216,2853,3.0
216,2889,2.0
216,2892,2.0
216,2904,4.0
216,2908,5.0
216,2927,3.0
216,2943,2.0
216,2956,4.0
216,2964,5.0
216,2967,4.0
216,2971,2.0
216,2975,2.0
216,2982,1.0
216,2983,5.0
216,2984,4.0
216,2989,3.0
216,2991,2.0
216,2993,2.0
216,2994,3.0
216,3005,3.0
216,3008,3.0
216,3010,2.0
216,3017,5.0
216,3019,3.0
217,1,4.0
217,2,2.0
217,3,1.0
217,6,2.0
217,9,3.0
217,10,4.0
217,12,3.0
217,19,1.0
217,20,2.0
217,22,3.0
217,33,4.0
217,35,2.0
217,41,2.0
217,42,2.0
217,44,2.0
217,47,3.0
217,54,2.0
217,59,1.0
217,79,3.0
217,81,4.0
217,85,3.0
217,98,2.0
217,107,2.0
217,117,3.0
217,127,2.0
217,131,2.0
217,132,2.0
217,134,3.0
217,138,3.0
217,139,3.0
217,143,3.0
217,145,3.0
217,146,2.0
217,147,2.0
217,168,2.0
217,173,3.0
217,174,3.0
217,177,3.0
217,185,1.0
217,187,3.0
217,191,4.0
217,201,2.0
217,213,3.0
217,225,5.0
217,231,1.0
217,238,2.0
217,254,3.0
217,258,2.0
217,264,2.0
217,275,2.0
217,276,3.0
217,277,2.0
217,288,4.0
217,303,3.0
217,308,4.0
217,310,2.0
217,315,2.0
217,316,3.0
217,319,3.0
217,326,3.0
217,327,3.0
217,330,4.0
217,333,3.0
217,337,3.0
217,338,2.0
217,345,1.0
217,350,1.0
217,356,3.0
217,359,3.0
217,364,2.0
217,366,3.0
217,368,3.0
217,374,1.0
217,377,3.0
217,378,3.0
217,379,3.0
217,380,3.0
217,382,2.0
217,383,3.0
217,386,3.0
217,387,2.0
217,399,4.0
217,401,2.0
217,404,3.0
217,407,2.0
217,410,2.0
217,411,3.0
217,412,2.0
217,413,4.0
217,418,3.0
217,419,4.0
217,423,3.0
217,425,1.0
217,432,4.0
217,437,3.0
217,440,3.0
217,443,3.0
217,449,3.0
217,452,2.0
217,453,4.0
217,454,3.0
217,456,2.0
217,467,2.0
217,478,3.0
217,479,3.0
217,481,3.0
217,484,3.0
217,487,3.0
217,489,3.0
217,492,1.0
217,498,2.0
217,506,3.0
217,508,3.0
217,509,4.0
217,510,2.0
217,512,3.0
217,521,5.0
217,528,3.0
217,546,3.0
217,547,5.0
217,551,2.0
217,552,3.0
217,560,3.0
217,566,2.0
217,568,1.0
217,569,3.0
217,586,4.0
217,593,3.0
217,595,3.0
217,596,1.0
217,602,3.0
217,607,3.0
217,610,2.0
217,616,3.0
217,620,3.0
217,621,2.0
217,622,4.0
217,623,2.0
217,627,3.0
217,630,3.0
217,637,2.0
217,639,2.0
217,644,3.0
217,645,3.0
217,649,3.0
217,650,2.0
217,657,2.0
217,660,2.0
217,665,1.0
217,677,3.0
217,684,1.0
217,685,2.0
217,688,4.0
217,692,4.0
217,693,4.0
217,702,3.0
217,704,2.0
217,714,3.0
217,735,4.0
217,743,4.0
217,752,4.0
217,755,3.0
217,763,3.0
217,766,2.0
217,773,3.0
217,775,2.0
217,776,4.0
217,777,2.0
217,778,3.0
217,779,3.0
217,780,1.0
217,781,3.0
217,787,3.0
217,789,2.0
217,790,3.0
217,794,4.0
217,795,3.0
217,812,3.0
217,816,3.0
217,818,2.0
217,819,2.0
217,820,3.0
217,821,2.0
217,822,5.0
217,826,3.0
217,829,3.0
217,839,2.0
217,840,4.0
217,856,2.0
217,857,4.0
217,859,3.0
217,863,3.0
217,864,2.0
217,869,4.0
217,878,3.0
217,885,3.0
217,899,5.0
217,901,5.0
217,903,3.0
217,904,1.0
217,912,5.0
217,916,3.0
217,917,2.0
217,918,3.0
217,923,2.0
217,924,3.0
217,931,2.0
217,935,5.0
217,940,2.0
217,942,4.0
217,954,3.0
217,956,2.0
217,959,3.0
217,965,3.0
217,969,4.0
217,970,3.0
217,975,2.0
217,978,3.0
217,985,1.0
217,987,3.0
217,991,5.0
217,992,3.0
217,996,4.0
217,1003,3.0
217,1010,2.0
217,1023,3.0
217,1042,2.0
217,1045,4.0
217,1048,1.0
217,1053,3.0
217,1054,4.0
217,1055,4.0
217,1056,3.0
217,1057,4.0
217,1058,3.0
217,1059,4.0
217,1060,5.0
217,1061,3.0
217,1064,3.0
217,1067,3.0
217,1068,4.0
217,1069,3.0
217,1071,2.0
217,1072,3.0
217,1077,5.0
217,1082,2.0
217,1086,2.0
217,1101,2.0
217,1106,3.0
217,1111,1.0
217,1122,1.0
217,1128,1.0
217,1132,2.0
217,1133,3.0
217,1138,3.0
217,1146,2.0
217,1156,3.0
217,1159,3.0
217,1163,3.0
217,1165,3.0
217,1170,3.0
217,1171,3.0
217,1172,3.0
217,1174,3.0
217,1175,2.0
217,1182,2.0
217,1184,5.0
217,1185,3.0
217,1186,3.0
217,1190,4.0
217,1191,1.0
217,1193,3.0
217,1194,2.0
217,1195,2.0
217,1196,3.0
217,1200,3.0
217,1201,3.0
217,1202,3.0
217,1205,2.0
217,1209,2.0
217,1210,4.0
217,1212,5.0
217,1216,3.0
217,1217,2.0
217,1218,3.0
217,1219,3.0
217,1226,2.0
217,1233,5.0
217,1237,3.0
217,1238,2.0
217,1253,3.0
217,1254,2.0
217,1255,2.0
217,1257,3.0
217,1262,2.0
217,1263,2.0
217,1272,3.0
217,1273,3.0
217,1275,2.0
217,1276,1.0
217,1284,3.0
217,1287,4.0
217,1288,3.0
217,1293,3.0
217,1296,3.0
217,1298,2.0
217,1305,3.0
217,1309,3.0
217,1314,1.0
217,1320,3.0
217,1321,3.0
217,1323,4.0
217,1326,3.0
217,1335,1.0
217,1339,4.0
217,1347,3.0
217,1348,3.0
217,1354,2.0
217,1358,3.0
217,1359,3.0
217,1362,2.0
217,1368,2.0
217,1371,3.0
217,1372,3.0
217,1374,2.0
217,1375,3.0
217,1384,3.0
217,1394,3.0
217,1395,1.0
217,1399,3.0
217,1400,1.0
217,1402,3.0
217,1416,3.0
217,1423,3.0
217,1431,3.0
217,1432,2.0
217,1441,1.0
217,1443,2.0
217,1445,2.0
217,1446,4.0
217,1476,4.0
217,1477,3.0
217,1478,2.0
217,1479,2.0
217,1481,3.0
217,1487,3.0
217,1488,2.0
217,1489,3.0
217,1490,3.0
217,1495,2.0
217,1504,4.0
217,1512,3.0
217,1517,3.0
217,1521,3.0
217,1523,3.0
217,1525,3.0
217,1527,3.0
217,1531,2.0
217,1538,4.0
217,1545,3.0
217,1547,2.0
217,1550,3.0
217,1551,4.0
217,1552,3.0
217,1558,3.0
217,1560,2.0
217,1564,2.0
217,1568,3.0
217,1571,3.0
217,1572,3.0
217,1573,2.0
217,1574,3.0
217,1577,5.0
217,1585,2.0
217,1586,3.0
217,1588,3.0
217,1595,2.0
217,1596,4.0
217,1598,3.0
217,1602,2.0
217,1609,3.0
217,1610,3.0
217,1611,2.0
217,1612,3.0
217,1618,2.0
217,1624,2.0
217,1629,4.0
217,1645,3.0
217,1646,4.0
217,1647,3.0
217,1662,4.0
217,1670,2.0
217,1674,3.0
217,1675,3.0
217,1685,3.0
217,1688,3.0
217,1692,3.0
217,1694,2.0
217,1707,2.0
217,1714,4.0
217,1717,2.0
217,1729,2.0
217,1737,2.0
217,1740,3.0
217,1741,2.0
217,1748,3.0
217,1753,3.0
217,1756,4.0
217,1757,3.0
217,1769,3.0
217,1770,3.0
217,1774,2.0
217,1776,1.0
217,1777,3.0
217,1778,3.0
217,1779,3.0
217,1781,3.0
217,1782,3.0
217,1783,3.0
217,1784,3.0
217,1785,3.0
217,1787,4.0
217,1793,4.0
217,1795,3.0
217,1798,2.0
217,1803,4.0
217,1804,3.0
217,1805,2.0
217,1806,3.0
217,1807,3.0
217,1808,4.0
217,1809,3.0
217,1811,1.0
217,1812,2.0
217,1813,1.0
217,1814,3.0
217,1815,4.0
217,1817,3.0
217,1819,2.0
217,1825,3.0
217,1827,3.0
217,1831,2.0
217,1849,3.0
217,1850,2.0
217,1854,3.0
217,1857,3.0
217,1859,3.0
217,1860,3.0
217,1862,2.0
217,1863,2.0
217,1864,2.0
217,1865,3.0
217,1866,3.0
217,1867,2.0
217,1879,2.0
217,1896,3.0
217,1901,4.0
217,1902,3.0
217,1904,3.0
217,1905,3.0
217,1906,2.0
217,1907,1.0
217,1909,2.0
217,1910,2.0
217,1912,3.0
217,1913,2.0
217,1915,2.0
217,1933,3.0
217,1937,2.0
217,1940,3.0
217,1960,4.0
217,1963,2.0
217,1969,2.0
217,1972,4.0
217,1973,3.0
217,1976,3.0
217,1980,4.0
217,1987,4.0
217,1988,4.0
217,1989,3.0
217,1990,3.0
217,2002,2.0
217,2028,5.0
217,2039,4.0
217,2040,3.0
217,2044,3.0
217,2045,1.0
217,2055,2.0
217,2057,4.0
217,2063,2.0
217,2068,3.0
217,2070,2.0
217,2074,3.0
217,2079,4.0
217,2080,3.0
217,2090,3.0
217,2093,2.0
217,2103,2.0
217,2105,1.0
217,2109,2.0
217,2111,3.0
217,2115,3.0
217,2119,3.0
217,2120,3.0
217,2122,1.0
217,2125,2.0
217,2142,3.0
217,2148,2.0
217,2151,2.0
217,2156,4.0
217,2157,3.0
217,2159,3.0
217,2183,3.0
217,2194,3.0
217,2195,3.0
217,2196,3.0
217,2202,2.0
217,2217,4.0
217,2219,3.0
217,2220,3.0
217,2221,3.0
217,2222,2.0
217,2223,2.0
217,2226,3.0
217,2249,4.0
217,2250,3.0
217,2251,3.0
217,2253,3.0
217,2254,3.0
217,2255,3.0
217,2257,3.0
217,2265,3.0
217,2272,2.0
217,2278,2.0
217,2283,3.0
217,2287,2.0
217,2293,4.0
217,2310,2.0
217,2317,3.0
217,2328,3.0
217,2331,2.0
217,2344,1.0
217,2347,3.0
217,2350,4.0
217,2351,2.0
217,2356,5.0
217,2359,3.0
217,2364,2.0
217,2387,2.0
217,2389,3.0
217,2394,4.0
217,2409,3.0
217,2411,5.0
217,2432,1.0
217,2435,3.0
217,2436,3.0
217,2443,3.0
217,2444,4.0
217,2445,3.0
217,2446,3.0
217,2451,2.0
217,2456,1.0
217,2457,2.0
217,2462,3.0
217,2475,3.0
217,2478,3.0
217,2483,2.0
217,2501,4.0
217,2505,4.0
217,2514,2.0
217,2515,4.0
217,2516,3.0
217,2526,3.0
217,2528,2.0
217,2529,2.0
217,2530,2.0
217,2533,3.0
217,2537,3.0
217,2541,2.0
217,2544,5.0
217,2546,2.0
217,2553,3.0
217,2554,2.0
217,2556,2.0
217,2557,2.0
217,2564,2.0
217,2565,2.0
217,2566,1.0
217,2567,1.0
217,2568,1.0
217,2574,2.0
217,2580,3.0
217,2582,1.0
217,2590,2.0
217,2591,3.0
217,2592,3.0
217,2604,2.0
217,2609,2.0
217,2611,3.0
217,2613,2.0
217,2622,4.0
217,2631,3.0
217,2632,3.0
217,2634,3.0
217,2637,3.0
217,2639,3.0
217,2647,3.0
217,2651,4.0
217,2652,3.0
217,2655,2.0
217,2660,4.0
217,3674,3.0
217,4383,2.0
218,145,2.0
218,304,4.0
218,410,4.0
218,603,5.0
218,686,4.0
218,830,3.0
218,901,4.0
218,950,4.0
218,952,4.5
218,1006,4.0
218,1056,2.0
218,1064,3.0
218,1155,4.0
218,1225,2.0
218,1259,5.0
218,1714,2.5
218,1884,3.0
218,1998,3.5
218,2021,4.0
218,2028,4.0
218,2692,1.0
218,3820,3.0
218,4138,4.0
218,4640,2.0
218,5167,2.0
218,5261,4.0
219,1,3.5
219,2,2.5
219,6,3.5
219,10,4.5
219,19,2.5
219,21,3.5
219,32,3.5
219,41,1.5
219,44,3.5
219,47,5.0
219,59,1.0
219,85,1.5
219,93,3.5
219,100,3.5
219,124,4.0
219,127,2.5
219,139,4.5
219,145,2.5
219,146,2.5
219,153,3.0
219,157,2.0
219,177,2.0
219,191,4.0
219,198,1.5
219,215,1.5
219,218,3.0
219,225,5.0
219,250,2.0
219,254,3.0
219,255,4.0
219,258,4.0
219,264,3.5
219,276,2.5
219,277,3.0
219,278,5.0
219,303,4.0
219,314,1.0
219,323,5.0
219,326,3.0
219,329,3.5
219,335,3.5
219,338,3.0
219,358,3.5
219,379,3.0
219,385,2.0
219,386,3.5
219,397,2.5
219,399,4.5
219,419,4.0
219,432,2.5
219,437,2.0
219,450,4.0
219,456,4.0
219,475,3.5
219,479,0.5
219,505,3.0
219,507,4.5
219,508,4.5
219,510,3.5
219,511,4.5
219,513,2.5
219,521,3.0
219,528,3.0
219,547,4.5
219,560,3.5
219,593,3.5
219,595,3.0
219,597,4.0
219,614,4.0
219,616,4.0
219,622,3.0
219,623,1.0
219,646,2.0
219,660,4.5
219,686,3.5
219,687,5.0
219,691,4.0
219,696,4.5
219,710,3.0
219,712,4.0
219,715,3.0
219,741,4.5
219,764,1.5
219,779,3.0
219,794,5.0
219,816,2.5
219,820,2.5
219,829,4.0
219,837,2.5
219,864,3.5
219,899,4.5
219,900,3.5
219,901,4.5
219,912,4.0
219,915,2.5
219,921,3.5
219,922,4.5
219,923,4.0
219,940,4.0
219,946,3.5
219,950,4.5
219,962,3.5
219,965,3.5
219,970,3.5
219,974,2.5
219,988,3.5
219,991,4.5
219,1006,2.5
219,1045,2.5
219,1054,2.5
219,1061,3.5
219,1072,2.5
219,1074,3.0
219,1082,2.0
219,1101,3.0
219,1106,3.0
219,1136,1.5
219,1147,2.5
219,1155,4.0
219,1159,5.0
219,1165,3.0
219,1172,3.0
219,1174,1.0
219,1175,2.5
219,1178,2.5
219,1182,3.0
219,1184,3.0
219,1210,3.5
219,1219,4.5
219,1225,3.5
219,1232,3.0
219,1237,3.5
219,1244,3.0
219,1262,3.0
219,1268,3.5
219,1283,1.5
219,1285,4.0
219,1292,0.5
219,1293,3.5
219,1305,3.5
219,1306,3.5
219,1307,3.0
219,1314,2.0
219,1316,2.0
219,1326,3.0
219,1334,4.0
219,1347,0.5
219,1372,2.0
219,1374,2.0
219,1399,3.0
219,1400,3.0
219,1402,2.0
219,1403,3.0
219,1405,2.5
219,1431,3.5
219,1432,4.5
219,1446,3.0
219,1504,4.5
219,1523,3.0
219,1527,3.5
219,1530,2.5
219,1544,3.5
219,1546,3.0
219,1547,4.0
219,1550,4.0
219,1568,2.5
219,1577,3.0
219,1624,2.5
219,1631,3.5
219,1641,4.5
219,1646,2.0
219,1662,4.0
219,1663,4.0
219,1688,4.0
219,1692,3.5
219,1694,3.5
219,1709,1.0
219,1713,4.5
219,1714,3.0
219,1728,4.5
219,1735,3.5
219,1756,3.0
219,1758,3.5
219,1797,2.5
219,1804,3.0
219,1814,4.0
219,1828,1.0
219,1873,2.5
219,1884,4.0
219,1918,4.0
219,1937,2.0
219,1940,5.0
219,1941,2.0
219,1947,4.5
219,1963,2.0
219,1973,3.0
219,1980,1.0
219,2015,4.0
219,2029,5.0
219,2030,2.0
219,2032,2.0
219,2039,4.0
219,2040,4.0
219,2044,2.5
219,2045,4.0
219,2079,2.0
219,2080,3.5
219,2098,4.5
219,2115,1.0
219,2146,5.0
219,2166,2.5
219,2175,3.0
219,2188,4.5
219,2194,3.5
219,2196,3.0
219,2200,4.0
219,2219,3.5
219,2221,3.0
219,2227,4.5
219,2251,5.0
219,2257,2.5
219,2260,4.0
219,2261,5.0
219,2266,3.5
219,2284,5.0
219,2287,4.5
219,2293,3.0
219,2303,5.0
219,2305,0.5
219,2328,3.5
219,2356,2.5
219,2394,2.0
219,2417,3.5
219,2436,2.0
219,2441,4.0
219,2444,3.0
219,2463,4.5
219,2478,4.0
219,2495,3.5
219,2556,2.5
219,2571,4.5
219,2573,2.5
219,2584,2.0
219,2606,3.0
219,2625,1.0
219,2642,4.5
219,2655,3.5
219,2675,4.5
219,2684,0.5
219,2697,2.5
219,2701,1.0
219,2734,3.5
219,2780,2.5
219,2804,3.0
219,2808,2.5
219,2811,2.5
219,2829,2.0
219,2837,3.0
219,2861,3.5
219,2892,3.5
219,2917,4.0
219,2921,3.0
219,2946,4.0
219,2964,4.0
219,2967,1.0
219,2969,1.5
219,2984,4.0
219,2987,2.0
219,2997,4.5
219,3007,3.5
219,3010,0.5
219,3029,3.5
219,3142,5.0
219,3152,3.0
219,3159,1.0
219,3168,2.5
219,3173,2.5
219,3191,2.0
219,3195,4.5
219,3198,1.0
219,3208,3.0
219,3217,3.5
219,3218,2.5
219,3234,2.5
219,3247,0.5
219,3287,4.0
219,3289,4.0
219,3399,4.0
219,3410,2.0
219,3415,2.5
219,3419,4.0
219,3448,2.5
219,3471,2.5
219,3481,2.0
219,3496,3.5
219,3526,4.5
219,3545,4.0
219,3561,1.5
219,3563,3.5
219,3569,3.5
219,3570,0.5
219,3573,1.0
219,3575,2.5
219,3579,4.0
219,3615,5.0
219,3625,3.5
219,3639,3.5
219,3641,4.0
